tag_id,name,category,count,zh_name,zh_name_2,source,confidence,note,donmai_url,api_status,
8235,shuriken,0,2475,手里剑,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/shuriken,,
1447450,d-pad_hair_ornament,0,2472,方向键发饰,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/d-pad_hair_ornament,,
565089,caustics,0,2471,焦散,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/caustics,,
378768,dreaming,0,2470,做梦,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/dreaming,,
381083,sketchbook,0,2466,素描本,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/sketchbook,,
506562,tri_tails,0,2464,有三股辫子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/tri_tails,,
1912119,champion's_tunic_(zelda),0,2464,champions束腰外衣,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/champion%27s_tunic_%28zelda%29,ok,
396962,sweatband,0,2463,吸汗带,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/sweatband,,
543193,spread_wings,0,2461,展开翅膀,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/spread_wings,ok,
1113198,latex_bodysuit,0,2461,连体胶衣,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/latex_bodysuit,ok,
1314744,yellow_choker,0,2460,黄色项圈,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/yellow_choker,,
488259,skull_mask,0,2459,骷髅面具,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/skull_mask,ok,
468635,coral,0,2458,珊瑚,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/coral,,
1409793,grey_kimono,0,2455,灰色和服,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/grey_kimono,ok,
564526,vertical-striped_pantyhose,0,2454,竖条纹连裤袜,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/vertical-striped_pantyhose,ok,
379983,under_table,0,2452,在桌子下面,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/under_table,,
1999097,little_busters!_school_uniform,0,2452,小busters!学校制服,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/little_busters%21_school_uniform,ok,
1769934,finger_in_own_mouth,0,2447,手指放自己嘴里,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/finger_in_own_mouth,ok,
379794,cafe,0,2447,咖啡馆,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/cafe,,
148824,dove,0,2446,白鸽,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/dove,,
413859,footprints,0,2444,脚印,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/footprints,,
523897,fried_egg,0,2444,煎蛋|荷包蛋,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/fried_egg,,
513424,millipen_(medium),0,2443,毫厘笔作画(中号),,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/millipen_%28medium%29,,
457115,when_you_see_it,0,2442,把梗元素藏在图里,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/when_you_see_it,,
481420,blood_stain,0,2442,血迹,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/blood_stain,,
559145,school_hat,0,2440,通学帽,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/school_hat,,
12284,gown,0,2439,女裙|女长服|女礼服,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/gown,,
501554,sweater_around_waist,0,2438,束在腰上的毛衣,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/sweater_around_waist,,
1383226,ofuda_on_clothes,0,2438,衣服上贴着符纸,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/ofuda_on_clothes,,
1378575,monsterification,0,2437,魔物化,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/monsterification,,
1282702,wooden_bucket,0,2435,木桶,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/wooden_bucket,,
466439,sparks,0,2434,火星子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/sparks,,
570969,red_armor,0,2432,红色盔甲,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/red_armor,,
617893,sleeping_on_person,0,2432,睡在别人身上,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/sleeping_on_person,ok,
1274924,hand_on_another's_ass,0,2431,手放在他人臀部上,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hand_on_another%27s_ass,ok,
530877,lace_bra,0,2429,蕾丝胸罩,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/lace_bra,,
1651209,fanbox_username,0,2429,Fanbox用户名,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/fanbox_username,ok,
670645,tactical_clothes,0,2427,現代個人装具,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/tactical_clothes,ok,
1039733,licking_nipple,0,2425,舔舐乳头,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/licking_nipple,ok,
465814,video_camera,0,2422,摄影机,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/video_camera,ok,
1439570,tall_female,0,2422,長身女性,長身女性; 高身長,danbooru_api_other_names,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/tall_female,ok,
585,taiyaki,0,2421,鲷鱼烧,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/taiyaki,,
9534,trumpet,0,2420,小洋号,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/trumpet,,
5114,turtle,0,2420,龟,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/turtle,,
499,toast,0,2418,烤吐司,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/toast,,
4510,crepe,0,2418,可丽饼,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/crepe,,
478938,impossible_dress,0,2417,过分紧身的衣服,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/impossible_dress,,
1353605,standing_on_liquid,0,2417,站在水上或液体上,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/standing_on_liquid,,
1452471,hikarizaka_private_high_school_uniform,0,2416,私立光坂高等学校校服,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/hikarizaka_private_high_school_uniform,,
1269637,hands_on_headwear,0,2415,双手碰到头上的饰物,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/hands_on_headwear,,
466441,sweet_potato,0,2415,甘薯,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/sweet_potato,,
1435804,bisexual_female,0,2415,双性恋女性,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/bisexual_female,ok,
560134,u_u,0,2415,u_u,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/u_u,,
430139,single_vertical_stripe,0,2414,露出单边服饰上的垂直条纹,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/single_vertical_stripe,,
16150,keychain,0,2411,钥匙扣,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/keychain,,
1281566,spiked_armlet,0,2411,带尖刺臂环,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/spiked_armlet,ok,
1346997,holding_whip,0,2407,握着鞭子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/holding_whip,,
1837805,traditional_youkai,0,2404,妖怪,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/traditional_youkai,ok,
1926062,millennium_cheerleader_outfit_(blue_archive),0,2400,millennium啦啦队服装,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/millennium_cheerleader_outfit_%28blue_archive%29,ok,
1617800,see-through_leotard,0,2399,透视紧身衣,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/see-through_leotard,ok,
1396796,green_neckerchief,0,2397,绿色领巾,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/green_neckerchief,ok,
469082,milk_carton,0,2397,牛奶盒,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/milk_carton,,
1791862,industrial_pipe,0,2397,配管,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/industrial_pipe,ok,
533490,adjusting_gloves,0,2396,拨弄手套,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/adjusting_gloves,,
1610038,o-ring_thigh_strap,0,2396,O形戒指大腿带子,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/o-ring_thigh_strap,ok,
1743,baseball,0,2389,棒球,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/baseball,,
2130,tanuki,0,2389,狸,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/tanuki,,
175633,comb,0,2388,梳子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/comb,,
558703,cheek_pinching,0,2388,捏脸颊,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/cheek_pinching,,
699964,pocky_day,0,2385,百奇日,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/pocky_day,,
548895,frilled_socks,0,2384,褶边袜子,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/frilled_socks,ok,
421443,spinning,0,2384,有中心的旋转,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/spinning,,
1333731,hands_on_own_thighs,0,2383,双手放在自己的大腿上,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/hands_on_own_thighs,,
460720,wind_chime,0,2383,风铃,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/wind_chime,,
2022435,cone_horns,0,2381,锥角,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/cone_horns,ok,
1240137,swim_briefs,0,2380,泳裤,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/swim_briefs,,
610198,leotard_pull,0,2380,剥开连衣裤,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/leotard_pull,,
1320208,grey_necktie,0,2379,灰色领带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/grey_necktie,ok,
380490,alarm_clock,0,2378,闹钟,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/alarm_clock,,
1552758,breast_curtain,0,2378,乳房窗帘,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/breast_curtain,not_found,
460146,hitachi_magic_wand,0,2375,震动棒|按摩棒,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/hitachi_magic_wand,,
1307551,holstered,0,2374,收在枪套中,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/holstered,ok,
440406,buck_teeth,0,2372,龅牙,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/buck_teeth,,
390242,variations,0,2371,(变装、变化、变色、成长)对比图,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/variations,,
15222,alley,0,2371,小巷,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/alley,,
478170,anti-materiel_rifle,0,2371,反器材步枪,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/anti-materiel_rifle,,
819855,puffy_shorts,0,2370,蓬蓬的短裤,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/puffy_shorts,,
378083,barrel,0,2370,桶子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/barrel,,
1409106,head_on_pillow,0,2367,头在枕头,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/head_on_pillow,ok,
1416333,cherry_blossom_print,0,2366,樱花印花,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/cherry_blossom_print,,
414749,helm,0,2365,戴着头盔的,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/helm,,
1402473,blue_sash,0,2364,蓝色饰带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/blue_sash,ok,
1574674,two-sided_jacket,0,2363,双侧夹克,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/two-sided_jacket,ok,
512488,crotch_plate,0,2361,裆部有特别覆盖物,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/crotch_plate,,
1304010,pink_pupils,0,2361,粉色瞳孔,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/pink_pupils,ok,
664405,plaid_necktie,0,2359,格子领带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/plaid_necktie,ok,
589583,kappougi,0,2358,(烹饪时穿的)罩衫,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/kappougi,,
408254,tripping,0,2355,被绊倒,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/tripping,,
613216,multicolored_legwear,0,2354,多色款腿部服饰,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/multicolored_legwear,,
1456557,hair_through_headwear,0,2354,头发过头饰,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/hair_through_headwear,ok,
1306104,orange_scarf,0,2351,橙色围巾,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/orange_scarf,,
1401971,backless_leotard,0,2351,露背紧身衣,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/backless_leotard,ok,
600284,cheek_poking,0,2348,戳脸颊,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/cheek_poking,,
14562,holly,0,2348,冬青,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/holly,,
1296384,multicolored_gloves,0,2346,多色款手套,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/multicolored_gloves,,
2060120,holding_swim_ring,0,2344,拿着游泳戒指,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/holding_swim_ring,ok,
577309,multiple_condoms,0,2343,多个避孕套,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/multiple_condoms,ok,
15412,refrigerator,0,2339,冰箱,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/refrigerator,,
1506804,pearl_(gemstone),0,2338,珍珠,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/pearl_%28gemstone%29,,
566340,loose_clothes,0,2337,宽松服装,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/loose_clothes,ok,
599839,horned_helmet,0,2336,带角头盔,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/horned_helmet,,
639779,mechanical_tail,0,2336,机械尾巴,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/mechanical_tail,ok,
412950,rubble,0,2333,瓦砾,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/rubble,,
516894,tokusatsu,0,2332,特摄,特摄; 特撮,danbooru_api_other_names,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/tokusatsu,ok,
403432,hooves,0,2330,蹄子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/hooves,,
423281,mini-hakkero,0,2327,迷你八卦炉,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/mini-hakkero,,
435549,veranda,0,2326,外廊|缘侧,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/veranda,,
974780,stomach_cutout,0,2324,腹部开口,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/stomach_cutout,ok,
527651,naked_sheet,0,2322,裸体且裹着被子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/naked_sheet,,
450205,prehensile_hair,0,2322,活体头发|可念动的头发,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/prehensile_hair,,
1514953,cropped_shoulders,0,2319,肩下裁切,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/cropped_shoulders,ok,
521422,skull_print,0,2319,骷髅印花,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/skull_print,,
10884,crotch_rub,0,2318,摩擦裆部,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/crotch_rub,,
645771,seigaiha,0,2317,青海波(日本古画素材),,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/seigaiha,,
5707,chaps,0,2316,皮套裤,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/chaps,,
7827,whisk,0,2316,搅拌,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/whisk,,
593715,bird_on_hand,0,2315,手上的鸟,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bird_on_hand,,
683983,poke_ball_print,0,2315,精灵球图案,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/poke_ball_print,,
1606641,black_male_underwear,0,2315,黑色男性内衣,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/black_male_underwear,ok,
476158,traffic_light,0,2313,信号灯,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/traffic_light,,
391066,roller_skates,0,2313,旱冰鞋,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/roller_skates,,
1499389,patchwork_skin,0,2312,拼接皮肤,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/patchwork_skin,ok,
546293,happy_tears,0,2311,开心的眼泪,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/happy_tears,,
381921,energy_ball,0,2309,能量球,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/energy_ball,,
1345660,leaning_on_object,0,2308,靠在物体上,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/leaning_on_object,,
3946,faucet,0,2305,水龙头,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/faucet,,
478617,stripper_pole,0,2305,钢管舞用的钢管,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/stripper_pole,,
992674,emoji,0,2305,絵文字,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/emoji,ok,
638777,ritual_baton,0,2305,笏板,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/ritual_baton,,
1320347,octarian,0,2305,章鱼士兵,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/octarian,,
1781330,nijigasaki_academy_school_uniform,0,2305,nijigasaki学院学校制服,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/nijigasaki_academy_school_uniform,not_found,
459931,prostitution,0,2302,卖春,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/prostitution,,
380358,setsubun,0,2302,节分习俗,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/setsubun,,
608539,column_lineup,0,2300,立绘并列,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/column_lineup,,
650139,clothed_female_nude_female,0,2297,穿着衣服的女性和裸女,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/clothed_female_nude_female,,
2560,wrestling,0,2292,摔角(运动),,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/wrestling,,
408365,tape_gag,0,2292,嘴里贴着胶布并被绑起来,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/tape_gag,,
1411023,st._gloriana's_military_uniform,0,2290,圣葛罗莉安娜军装,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/st._gloriana%27s_military_uniform,,
1378645,constellation_print,0,2289,星座印花,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/constellation_print,ok,
472861,ovum,0,2287,卵子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/ovum,,
378821,watering_can,0,2284,水壶,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/watering_can,,
440374,leg_belt,0,2282,腿部系着带子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/leg_belt,,
1317359,floating_clothes,0,2282,飘动的衣服,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/floating_clothes,ok,
1394090,see-through_skirt,0,2282,透视裙子,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/see-through_skirt,ok,
1454154,black_pubic_hair,0,2281,黑色阴毛头发,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/black_pubic_hair,ok,
422427,sports_bikini,0,2280,运动比基尼,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/sports_bikini,,
1826631,tracen_training_uniform,0,2280,特雷森训练制服,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/tracen_training_uniform,ok,
419280,between_thighs,0,2279,(强调)大腿之间,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/between_thighs,,
991822,blue_eyeshadow,0,2279,蓝色眼影,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/blue_eyeshadow,ok,
642312,handsfree_ejaculation,0,2277,免手射精,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/handsfree_ejaculation,ok,
548540,puckered_anus,0,2277,收紧肛门,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/puckered_anus,ok,
1242767,star_necklace,0,2275,星形项链,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/star_necklace,,
1353409,fine_fabric_emphasis,0,2274,精细的面料感|超还原的丝袜,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/fine_fabric_emphasis,,
470025,open_pants,0,2273,张开裤子,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/open_pants,ok,
586859,beckoning,0,2273,招手,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/beckoning,,
1339894,fishnet_top,0,2273,网眼上衣,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/fishnet_top,ok,
549321,cum_on_penis,0,2273,阴茎上的精液,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/cum_on_penis,ok,
667138,hikimayu,0,2273,引眉,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/hikimayu,,
1543640,inverted_bob,0,2272,斜切波波头,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/inverted_bob,ok,
512237,identity_censor,0,2272,眼部打码,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/identity_censor,,
1478253,drop_earrings,0,2271,水滴耳环,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/drop_earrings,ok,
483095,birthmark,0,2271,胎记,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/birthmark,,
380154,squirrel,0,2270,松鼠,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/squirrel,,
638540,multicolored_bikini,0,2269,多色款比基尼,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/multicolored_bikini,,
1308909,barcode_tattoo,0,2266,条形码纹身,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/barcode_tattoo,,
1636694,sleeve_garter,0,2265,袖子吊袜带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/sleeve_garter,ok,
585203,veiny_breasts,0,2265,青筋乳房,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/veiny_breasts,ok,
1768621,heart_o-ring,0,2265,心形O形戒指,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/heart_o-ring,ok,
1323958,pink_vest,0,2264,粉色背心,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/pink_vest,,
1440529,two-tone_ribbon,0,2263,双色缎带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/two-tone_ribbon,ok,
1088997,bear_hair_ornament,0,2263,熊印花头饰,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bear_hair_ornament,,
1455250,chest_strap,0,2262,胸口带子,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/chest_strap,ok,
1675931,kalashnikov_rifle,0,2262,kalashnikov步枪,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/kalashnikov_rifle,ok,
1401067,face_to_breasts,0,2261,脸对胸部,脸对胸部; 埋胸,danbooru_api_other_names,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/face_to_breasts,ok,
1257581,bowl_hat,0,2261,碗状帽子,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bowl_hat,,
2834,69,0,2260,69(体位),,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/69,,
14637,tight_shirt,0,2259,紧身衬衫,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/tight_shirt,ok,
1321158,brown_necktie,0,2257,棕色领带,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/brown_necktie,ok,
399999,whipped_cream,0,2256,生奶油,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/whipped_cream,,
585021,spoken_sweatdrop,0,2256,表(流汗)无语的会话气泡,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/spoken_sweatdrop,,
1637,failure,0,2255,失败,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/failure,,
1434344,pencil_dress,0,2253,铅笔裙,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/pencil_dress,,
43623,scepter,0,2252,笏,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/scepter,,
495020,crazy_smile,0,2252,疯狂微笑,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/crazy_smile,ok,
1496652,gold_hairband,0,2248,金色发箍,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/gold_hairband,ok,
494375,shared_umbrella,0,2247,相合伞,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/shared_umbrella,,
843166,yellow_hoodie,0,2246,黄色连帽衫,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/yellow_hoodie,ok,
414746,spider_girl,0,2244,蜘蛛娘,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/spider_girl,,
706581,condom_packet_strip,0,2244,避孕套包装,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/condom_packet_strip,,
1641903,eye_focus,0,2243,大特写镜头,大特写镜头; 聚焦眼部; 眼部特写; 目元; 目; 瞳,danbooru_api_other_names,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/eye_focus,ok,
540139,different_reflection,0,2243,映出的另一面,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/different_reflection,,
1484368,white_bag,0,2242,白色包,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/white_bag,ok,
1495030,red-tinted_eyewear,0,2242,红色染色眼镜,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/red-tinted_eyewear,ok,
1329387,deviantart_username,0,2240,deviantart用户名,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/deviantart_username,ok,
1504868,eyebrow_cut,0,2240,眉毛切口,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/eyebrow_cut,ok,
1613886,animal_ear_headwear,0,2239,猫耳头饰,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/animal_ear_headwear,ok,
1452744,collared_coat,0,2238,带衣领外套,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/collared_coat,ok,
605455,volleyball_uniform,0,2238,排球服,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/volleyball_uniform,,
